,,Rolando Pablos,,,,Sonia Traut,,,,Robert T. Melvin,,,,Christopher Reyes,,,,Jade McCullough,,,,Brandon Gonzales,,,,Tim Westley,,,,Manny Pelaez,,,,Bill Ruppel,,,,Armando Dominguez,,,,Adriana Rocha Garcia,,,,Gina Ortiz Jones,,,,Diana Flores Uriegas,,,,Clayton Perry,,,,John Courage,,,,Chris Herring,,,,James 'Jae' Melvin,,,,Andrew Fernandez Vicencio,,,,G. Zambrano,,,,Arturo Espinosa,,,,April Guadarrama,,,,Michael 'Sam' Samaniego,,,,Beto Altamirano,,,,Robert Salinas,,,,Melissa Cabello Havrda,,,,Mauricio 'Mau' Sanchez,,,,Santos Alvarado,,,,
Precinct,Registered Voters,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Total
3001,3732,35,6,71,112,0,0,2,2,2,0,1,3,3,0,0,3,1,0,0,1,1,0,0,1,6,0,19,25,2,2,8,12,0,0,0,0,0,0,1,1,6,9,32,47,28,2,58,88,0,0,0,0,3,3,23,29,17,10,55,82,0,1,1,2,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,8,2,17,27,0,0,1,1,5,1,5,11,2,0,0,2,0,0,0,0,455
3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,1072,47,0,31,78,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,4,6,0,9,15,0,0,0,0,0,0,0,0,4,2,15,21,22,0,36,58,0,0,0,0,3,0,6,9,10,1,14,25,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,10,2,13,25,1,0,0,1,6,0,7,13,0,0,1,1,0,0,0,0,259
3007,3479,43,2,67,112,0,0,2,2,0,0,5,5,1,0,3,4,1,0,1,2,1,0,0,1,3,0,14,17,3,0,12,15,0,0,0,0,0,0,0,0,11,0,12,23,35,3,46,84,0,0,1,1,8,0,12,20,6,1,40,47,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,23,3,20,46,0,0,0,0,4,0,2,6,0,0,0,0,0,0,1,1,391
3010,664,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,6,1,1,8,0,0,0,0,0,0,1,1,2,0,5,7,7,0,8,15,0,0,0,0,2,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,9,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,57
3011,973,18,2,48,68,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,3,7,0,12,19,0,0,1,1,0,1,1,2,6,5,23,34,14,2,50,66,0,0,0,0,5,0,9,14,8,1,28,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,44,53,0,0,0,0,4,2,3,9,2,0,4,6,1,0,0,1,318
3013,1794,31,3,40,74,0,0,3,3,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,2,2,0,9,11,8,6,35,49,0,0,0,0,1,0,0,1,15,3,21,39,35,3,56,94,0,0,0,0,3,2,9,14,3,1,1,5,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,2,31,46,0,0,0,0,7,2,10,19,0,0,1,1,0,0,0,0,365
3014,551,14,0,9,23,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,4,5,17,0,16,33,0,0,0,0,4,0,5,9,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,6,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,97
3015,1667,21,0,32,53,0,1,1,2,0,0,3,3,0,0,3,3,1,0,0,1,0,0,0,0,5,0,11,16,11,3,11,25,0,0,0,0,0,0,0,0,8,0,15,23,15,3,49,67,0,0,0,0,5,0,11,16,5,0,11,16,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,24,39,0,0,0,0,11,0,6,17,2,0,1,3,0,0,1,1,287
3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,264,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16
3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,1479,23,2,30,55,0,0,0,0,1,0,3,4,0,0,2,2,0,0,1,1,0,0,1,1,2,0,1,3,4,2,11,17,0,0,0,0,0,0,0,0,4,1,23,28,21,0,40,61,0,0,0,0,12,0,18,30,6,0,12,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,19,29,0,0,0,0,1,0,6,7,0,0,0,0,1,0,0,1,259
3028,2187,27,1,29,57,0,0,1,1,2,0,2,4,1,2,4,7,0,0,1,1,0,0,1,1,5,0,7,12,3,2,9,14,0,0,1,1,0,0,1,1,3,0,17,20,32,1,42,75,0,0,0,0,15,1,22,38,5,2,4,11,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,15,16,0,0,0,0,8,0,8,16,0,0,1,1,0,0,0,0,280
3029,1217,15,3,19,37,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,2,0,0,1,1,2,0,8,10,19,4,25,48,0,0,0,0,0,0,0,0,7,4,18,29,25,8,31,64,0,0,2,2,2,0,6,8,3,0,5,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,19,26,0,0,1,1,4,0,2,6,1,0,0,1,0,0,0,0,249
3030,2168,67,4,128,199,2,0,0,2,0,0,2,2,1,0,0,1,1,0,0,1,1,0,0,1,6,1,9,16,2,0,17,19,0,0,0,0,0,0,0,0,6,0,42,48,28,3,48,79,0,0,1,1,8,2,15,25,22,11,70,103,0,0,1,1,0,0,2,2,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,26,38,0,0,0,0,4,0,2,6,1,0,0,1,0,0,0,0,548
3031,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3032,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3033,2238,34,3,81,118,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,8,9,10,0,14,24,0,0,0,0,1,0,1,2,2,2,8,12,5,0,36,41,0,0,1,1,3,0,9,12,9,5,45,59,0,0,1,1,0,0,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,21,24,0,0,0,0,1,0,2,3,0,0,1,1,0,0,0,0,317
3035,829,8,3,17,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,28,37,0,0,0,0,0,0,0,0,6,0,6,12,14,1,22,37,0,0,0,0,0,0,7,7,2,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,13,0,0,0,0,1,0,5,6,1,0,0,1,0,0,0,0,147
3036,4239,21,0,51,72,0,1,1,2,4,0,6,10,0,0,3,3,0,0,1,1,0,0,2,2,7,0,4,11,21,3,106,130,0,0,0,0,0,0,2,2,10,0,26,36,45,5,89,139,2,0,0,2,1,0,14,15,0,0,5,5,1,0,1,2,0,0,0,0,0,0,3,3,2,0,0,2,1,0,0,1,0,0,0,0,3,0,1,4,10,0,32,42,0,0,2,2,17,0,27,44,0,0,1,1,0,0,0,0,531
3037,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3039,4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,2125,25,1,24,50,1,0,0,1,1,0,0,1,1,0,2,3,0,0,0,0,3,0,0,3,8,1,13,22,2,1,4,7,0,0,0,0,1,0,0,1,2,1,18,21,46,0,46,92,0,0,0,0,20,3,64,87,1,2,15,18,0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19,0,15,34,0,0,0,0,5,0,7,12,0,0,0,0,0,0,0,0,357
3042,2610,54,0,64,118,1,0,3,4,5,0,5,10,0,0,0,0,0,0,1,1,0,0,0,0,4,0,21,25,2,0,11,13,0,0,1,1,0,0,0,0,10,2,15,27,27,3,46,76,1,0,0,1,3,0,12,15,15,1,41,57,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,23,33,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,386
3044,1512,29,1,43,73,0,0,0,0,3,0,3,6,0,0,1,1,0,0,0,0,0,0,0,0,4,0,7,11,3,0,7,10,0,0,0,0,0,0,0,0,2,0,17,19,24,0,28,52,0,0,0,0,9,0,13,22,3,1,30,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,17,0,0,0,0,2,0,5,7,0,0,1,1,0,0,0,0,255
3045,1526,18,3,81,102,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,0,0,14,14,0,0,2,2,0,1,0,1,3,1,12,16,15,4,35,54,0,0,0,0,7,0,16,23,6,5,53,64,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,14,18,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,313
3046,1600,24,2,45,71,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,2,0,6,8,3,4,7,14,0,0,0,0,0,0,0,0,11,3,40,54,18,0,70,88,0,0,0,0,5,1,22,28,2,2,13,17,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,13,2,36,51,0,0,0,0,2,0,3,5,0,0,2,2,0,0,0,0,348
3047,1809,27,1,56,84,1,0,1,2,0,0,2,2,3,0,1,4,0,0,0,0,0,0,3,3,1,0,2,3,6,0,21,27,0,1,0,1,0,0,0,0,15,3,37,55,38,2,87,127,0,0,1,1,9,0,25,34,3,1,10,14,0,0,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,14,2,53,69,0,0,0,0,7,0,8,15,0,0,0,0,0,0,0,0,448
3048,1639,44,1,50,95,0,0,1,1,0,0,2,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,3,3,9,0,13,22,0,0,0,0,0,0,0,0,11,7,30,48,37,6,72,115,0,0,0,0,11,0,31,42,3,2,8,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,5,28,36,0,0,0,0,9,1,6,16,0,0,2,2,0,0,0,0,401
3049,2042,59,1,78,138,3,0,1,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,9,0,15,24,0,0,0,0,0,0,0,0,28,0,31,59,34,4,67,105,0,0,0,0,17,0,51,68,8,0,13,21,0,0,0,0,0,0,0,0,3,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,44,67,0,0,1,1,9,1,8,18,0,0,2,2,0,0,0,0,528
3050,1041,20,1,34,55,0,0,1,1,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,3,1,7,11,0,0,0,0,0,0,0,0,4,0,14,18,12,2,30,44,0,0,0,0,8,0,19,27,5,0,10,15,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,17,24,0,0,0,0,5,0,5,10,2,0,3,5,0,0,1,1,221
3052,1721,22,0,22,44,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,5,0,7,12,4,2,2,8,0,0,0,0,0,0,0,0,6,0,6,12,21,1,20,42,0,0,1,1,4,0,4,8,3,0,5,8,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,16,0,0,0,0,4,0,3,7,0,0,1,1,0,0,0,0,166
3053,1944,23,7,86,116,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,8,9,2,27,38,0,0,0,0,0,0,0,0,12,6,31,49,16,9,45,70,0,0,0,0,6,2,15,23,2,4,20,26,0,0,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,6,32,44,0,0,0,0,3,2,2,7,0,0,0,0,0,0,0,0,389
3054,112,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,16
3056,2170,20,1,28,49,0,0,1,1,1,0,2,3,3,0,1,4,1,0,0,1,0,0,2,2,3,0,2,5,17,1,42,60,0,0,0,0,0,0,0,0,4,1,8,13,20,0,35,55,0,0,1,1,4,0,7,11,2,0,4,6,1,0,0,1,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,9,4,10,23,0,0,0,0,11,0,9,20,0,0,1,1,0,0,0,0,262
3057,635,12,0,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,8,4,26,38,0,0,0,0,0,0,0,0,0,2,3,5,4,3,16,23,0,0,0,0,2,0,4,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
3058,3921,35,0,49,84,0,0,2,2,1,0,5,6,0,0,3,3,1,0,1,2,0,0,0,0,3,0,12,15,13,5,65,83,0,0,0,0,1,0,2,3,9,4,22,35,37,6,66,109,0,0,0,0,3,2,17,22,2,0,4,6,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,15,0,28,43,0,0,0,0,7,0,12,19,0,0,0,0,0,0,1,1,437
3059,2158,30,0,29,59,2,0,1,3,0,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,8,0,13,21,2,0,5,7,0,0,1,1,0,0,0,0,4,1,14,19,12,3,28,43,0,0,1,1,9,0,10,19,3,3,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,12,18,0,0,0,0,2,0,5,7,1,0,0,1,0,0,0,0,226
3060,1932,20,0,15,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9,10,11,2,12,25,0,0,1,1,0,0,1,1,6,3,21,30,42,3,77,122,0,0,1,1,14,2,41,57,6,2,4,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,1,22,39,0,0,0,0,5,0,8,13,1,0,1,2,0,0,0,0,353
3061,2037,16,0,27,43,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,5,0,4,9,2,0,4,6,0,0,0,0,0,0,0,0,6,0,16,22,36,0,37,73,0,0,0,0,8,0,18,26,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,10,1,22,33,1,0,0,1,6,1,7,14,0,0,1,1,0,0,0,0,242
3062,65,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3063,1882,37,4,54,95,2,0,0,2,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,8,8,13,1,16,30,0,0,0,0,0,0,1,1,15,1,22,38,47,7,76,130,1,0,2,3,9,2,17,28,14,3,37,54,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,4,31,56,0,0,0,0,6,0,9,15,0,0,1,1,0,0,0,0,467
3064,437,13,0,15,28,0,0,1,1,2,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,5,3,0,2,5,0,0,0,0,0,0,0,0,4,0,7,11,8,0,14,22,0,0,0,0,1,0,7,8,8,1,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,0,0,4,0,1,5,1,0,0,1,0,0,0,0,118
3065,3499,64,2,104,170,0,0,2,2,3,0,3,6,4,0,2,6,0,0,1,1,0,0,1,1,9,1,18,28,6,0,11,17,0,0,0,0,0,0,0,0,3,0,13,16,42,2,49,93,0,0,0,0,4,0,15,19,14,3,35,52,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,17,2,15,34,0,0,2,2,4,0,8,12,0,0,0,0,0,0,0,0,464
3066,1872,34,0,64,98,0,0,3,3,0,0,1,1,1,0,1,2,1,0,0,1,0,0,2,2,2,1,18,21,3,0,18,21,0,0,0,0,0,0,0,0,5,0,32,37,33,4,71,108,1,0,2,3,6,1,23,30,9,3,39,51,0,0,1,1,0,0,1,1,1,0,2,3,4,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,12,4,36,52,2,0,0,2,9,0,14,23,1,0,0,1,0,0,0,0,467
3068,2593,15,0,17,32,0,0,1,1,0,0,2,2,1,0,1,2,0,0,0,0,1,0,0,1,2,0,13,15,2,0,6,8,0,0,1,1,0,0,0,0,4,1,8,13,32,3,41,76,0,0,0,0,2,0,4,6,5,2,19,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7,2,13,22,0,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,213
3069,3179,45,2,71,118,0,2,1,3,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,8,0,17,25,19,2,44,65,0,0,1,1,0,0,0,0,7,2,46,55,54,5,121,180,1,0,0,1,7,2,14,23,25,13,109,147,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,2,33,1,61,95,0,0,1,1,13,0,21,34,0,0,4,4,0,0,0,0,762
3070,2385,72,5,127,204,0,0,1,1,2,0,6,8,1,0,1,2,0,0,0,0,0,0,0,0,3,0,14,17,42,18,83,143,0,0,1,1,0,0,0,0,27,3,50,80,42,10,119,171,1,0,0,1,9,1,23,33,4,2,23,29,1,0,1,2,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,56,86,0,0,1,1,11,0,12,23,0,0,3,3,0,0,0,0,809
3071,2513,19,5,36,60,0,0,1,1,1,0,2,3,0,0,1,1,0,0,1,1,1,0,1,2,5,0,20,25,17,9,102,128,0,0,1,1,0,0,0,0,8,0,22,30,34,2,95,131,1,0,1,2,7,1,19,27,3,1,12,16,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,7,45,65,0,0,0,0,4,0,8,12,2,0,2,4,1,0,0,1,513
3073,1542,27,1,28,56,1,0,0,1,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,6,0,10,16,20,6,68,94,0,0,1,1,0,0,0,0,7,2,24,33,20,3,56,79,1,0,1,2,8,1,8,17,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,21,39,2,0,0,2,2,0,6,8,0,0,0,0,0,0,0,0,360
3074,2485,56,5,64,125,0,0,1,1,2,0,4,6,2,0,0,2,1,0,1,2,0,0,0,0,12,1,29,42,45,9,103,157,0,0,0,0,0,0,0,0,17,11,32,60,53,4,111,168,0,0,0,0,11,0,16,27,5,0,10,15,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,13,1,46,60,0,0,1,1,6,0,11,17,0,1,0,1,0,0,0,0,690
3076,1291,32,2,67,101,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,2,2,4,1,9,14,2,0,10,12,0,0,0,0,0,0,0,0,4,2,22,28,22,2,32,56,1,0,0,1,3,2,15,20,11,1,22,34,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,31,0,0,0,0,1,0,7,8,2,0,0,2,0,0,0,0,315
3077,2389,42,0,98,140,0,0,2,2,1,0,2,3,1,0,0,1,0,0,1,1,0,0,1,1,6,0,14,20,31,9,103,143,0,0,0,0,0,0,0,0,13,6,54,73,39,8,105,152,0,0,0,0,8,0,33,41,6,4,28,38,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,15,4,70,89,0,0,1,1,11,2,13,26,0,0,3,3,0,0,1,1,740
3078,2846,39,0,76,115,0,0,1,1,5,0,3,8,0,0,0,0,0,0,0,0,0,1,0,1,10,1,21,32,3,0,22,25,0,0,0,0,0,0,0,0,9,4,39,52,50,3,66,119,0,0,2,2,13,3,28,44,29,9,91,129,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,1,50,66,0,0,1,1,6,1,9,16,0,0,1,1,0,0,0,0,616
3079,3143,52,4,124,180,1,0,1,2,1,1,3,5,0,0,2,2,0,0,1,1,1,0,2,3,0,0,7,7,6,0,20,26,0,0,0,0,0,0,0,0,11,2,63,76,36,3,89,128,0,0,0,0,20,0,39,59,27,10,132,169,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,49,68,0,0,0,0,10,0,12,22,1,0,3,4,0,0,0,0,756
3080,1067,19,0,42,61,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0,0,1,1,9,0,5,14,3,0,9,12,0,0,0,0,0,0,0,0,2,1,14,17,10,3,24,37,0,0,0,0,4,0,10,14,4,0,44,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,21,0,0,0,0,1,0,3,4,0,0,1,1,0,0,0,0,235
